category,shot,held_out_h,held_out_rel,query_kind,query_episode,bank_ref_index,bank_ref_rel,dy_align,dx_align,dy_32,dx_32,mean_cos,raw_mean_cos,overlap_cells,trimmed_cells,trim_fraction
connector,2,1,connector/train/good/043.png,nuisance,12,0,connector/train/good/048.png,0,0,0,0,0.9542139768600464,0.9112289547920227,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,13,0,connector/train/good/048.png,0,0,0,0,0.9507745504379272,0.9074885249137878,256,205,0.2
connector,2,1,connector/train/good/043.png,nuisance,14,0,connector/train/good/048.png,0,0,0,0,0.9479013085365295,0.9042405486106873,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,0,1,metal_plate/train/good/012.png,0,0,0,0,0.8977366089820862,0.8409215807914734,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,1,1,metal_plate/train/good/012.png,0,0,0,0,0.9018291234970093,0.8437625169754028,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,2,1,metal_plate/train/good/012.png,0,0,0,0,0.9001237154006958,0.8422250747680664,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,3,1,metal_plate/train/good/012.png,0,0,0,0,0.8914064764976501,0.8328636884689331,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,4,1,metal_plate/train/good/012.png,0,0,0,0,0.8896495699882507,0.8307247757911682,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,synthetic,5,1,metal_plate/train/good/012.png,0,0,0,0,0.8984212875366211,0.8396700024604797,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,clean_normal,-1,1,metal_plate/train/good/012.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,0,1,metal_plate/train/good/012.png,0,0,0,0,0.8987407684326172,0.8427135944366455,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,1,1,metal_plate/train/good/012.png,0,0,0,0,0.9007908701896667,0.8446006178855896,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,2,1,metal_plate/train/good/012.png,0,0,0,0,0.8929516077041626,0.8375459909439087,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,3,1,metal_plate/train/good/012.png,0,0,0,0,0.9008384346961975,0.844210147857666,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,4,1,metal_plate/train/good/012.png,0,0,0,0,0.9022138118743896,0.8459440469741821,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,5,1,metal_plate/train/good/012.png,0,0,0,0,0.9021711945533752,0.8461587429046631,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,6,1,metal_plate/train/good/012.png,0,0,0,0,0.899925947189331,0.8438210487365723,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,7,1,metal_plate/train/good/012.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,8,1,metal_plate/train/good/012.png,0,0,0,0,0.9001300930976868,0.8441640138626099,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,9,1,metal_plate/train/good/012.png,0,0,0,0,0.8868584036827087,0.8329857587814331,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,10,1,metal_plate/train/good/012.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,11,1,metal_plate/train/good/012.png,0,0,0,0,0.8781276941299438,0.8251711130142212,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,12,1,metal_plate/train/good/012.png,0,0,0,0,0.8943485617637634,0.8389740586280823,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,13,1,metal_plate/train/good/012.png,0,0,0,0,0.8881533741950989,0.8327476382255554,256,205,0.2
metal_plate,2,0,metal_plate/train/good/029.png,nuisance,14,1,metal_plate/train/good/012.png,0,0,0,0,0.881130039691925,0.8266512155532837,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,0,0,metal_plate/train/good/029.png,0,0,0,0,0.898669421672821,0.8424989581108093,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,1,0,metal_plate/train/good/029.png,0,0,0,0,0.8969434499740601,0.8398689031600952,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,2,0,metal_plate/train/good/029.png,0,0,0,0,0.9014797210693359,0.8443487882614136,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,3,0,metal_plate/train/good/029.png,0,0,0,0,0.8942279815673828,0.833889365196228,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,4,0,metal_plate/train/good/029.png,0,0,0,0,0.8965231776237488,0.8370115160942078,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,synthetic,5,0,metal_plate/train/good/029.png,0,0,0,0,0.8893928527832031,0.8315786719322205,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,clean_normal,-1,0,metal_plate/train/good/029.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,0,0,metal_plate/train/good/029.png,0,0,0,0,0.8987813591957092,0.8417763113975525,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,1,0,metal_plate/train/good/029.png,0,0,0,0,0.9024373888969421,0.8455177545547485,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,2,0,metal_plate/train/good/029.png,0,0,0,0,0.8940807580947876,0.8383008241653442,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,3,0,metal_plate/train/good/029.png,0,0,0,0,0.901414155960083,0.8455957174301147,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,4,0,metal_plate/train/good/029.png,0,0,0,0,0.901009738445282,0.8441912531852722,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,5,0,metal_plate/train/good/029.png,0,0,0,0,0.8986077904701233,0.8422613143920898,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,6,0,metal_plate/train/good/029.png,0,0,0,0,0.8986981511116028,0.8417218327522278,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,7,0,metal_plate/train/good/029.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,8,0,metal_plate/train/good/029.png,0,0,0,0,0.8989303708076477,0.8424793481826782,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,9,0,metal_plate/train/good/029.png,0,0,0,0,0.8834680318832397,0.8301249742507935,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,10,0,metal_plate/train/good/029.png,0,0,0,0,0.9022647738456726,0.8454613089561462,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,11,0,metal_plate/train/good/029.png,0,0,0,0,0.8778603076934814,0.8252911567687988,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,12,0,metal_plate/train/good/029.png,0,0,0,0,0.8960245251655579,0.839137077331543,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,13,0,metal_plate/train/good/029.png,0,0,0,0,0.8885432481765747,0.831464946269989,256,205,0.2
metal_plate,2,1,metal_plate/train/good/012.png,nuisance,14,0,metal_plate/train/good/029.png,0,0,0,0,0.8802268505096436,0.823582649230957,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,0,1,tubes/train/good/105.png,0,0,0,0,0.9553397297859192,0.9177061915397644,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,1,1,tubes/train/good/105.png,0,0,0,0,0.9568762183189392,0.9202274084091187,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,2,1,tubes/train/good/105.png,0,0,0,0,0.9570420384407043,0.920329213142395,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,3,1,tubes/train/good/105.png,0,0,0,0,0.9550495147705078,0.9169782400131226,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,4,1,tubes/train/good/105.png,0,0,0,0,0.956134021282196,0.919599711894989,256,205,0.2
tubes,2,0,tubes/train/good/069.png,synthetic,5,1,tubes/train/good/105.png,0,0,0,0,0.955849826335907,0.9179202318191528,256,205,0.2
tubes,2,0,tubes/train/good/069.png,clean_normal,-1,1,tubes/train/good/105.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,0,1,tubes/train/good/105.png,0,0,0,0,0.9591341614723206,0.9238376617431641,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,1,1,tubes/train/good/105.png,0,0,0,0,0.9597310423851013,0.9243968725204468,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,2,1,tubes/train/good/105.png,0,0,0,0,0.9583054184913635,0.9227361679077148,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,3,1,tubes/train/good/105.png,0,0,0,0,0.9602959156036377,0.9250416159629822,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,4,1,tubes/train/good/105.png,0,0,0,0,0.9599144458770752,0.9246023297309875,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,5,1,tubes/train/good/105.png,0,0,0,0,0.9581282734870911,0.9229346513748169,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,6,1,tubes/train/good/105.png,0,0,0,0,0.9595088362693787,0.9242759943008423,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,7,1,tubes/train/good/105.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,8,1,tubes/train/good/105.png,0,0,0,0,0.9583016633987427,0.9231393337249756,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,9,1,tubes/train/good/105.png,0,0,0,0,0.9545885324478149,0.920102059841156,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,10,1,tubes/train/good/105.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,11,1,tubes/train/good/105.png,0,0,0,0,0.95766681432724,0.9226798415184021,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,12,1,tubes/train/good/105.png,0,0,0,0,0.9600992202758789,0.9246023893356323,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,13,1,tubes/train/good/105.png,0,0,0,0,0.9595834016799927,0.9239593148231506,256,205,0.2
tubes,2,0,tubes/train/good/069.png,nuisance,14,1,tubes/train/good/105.png,0,0,0,0,0.9587521553039551,0.9229692816734314,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,0,0,tubes/train/good/069.png,0,0,0,0,0.959018886089325,0.9227254390716553,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,1,0,tubes/train/good/069.png,0,0,0,0,0.957608699798584,0.9222815036773682,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,2,0,tubes/train/good/069.png,0,0,0,0,0.9566414952278137,0.9205917119979858,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,3,0,tubes/train/good/069.png,0,0,0,0,0.9582440853118896,0.9220134019851685,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,4,0,tubes/train/good/069.png,0,0,0,0,0.958286702632904,0.9222146272659302,256,205,0.2
tubes,2,1,tubes/train/good/105.png,synthetic,5,0,tubes/train/good/069.png,0,0,0,0,0.9564579725265503,0.9185767769813538,256,205,0.2
tubes,2,1,tubes/train/good/105.png,clean_normal,-1,0,tubes/train/good/069.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,0,0,tubes/train/good/069.png,0,0,0,0,0.9597060084342957,0.9243583679199219,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,1,0,tubes/train/good/069.png,0,0,0,0,0.9602030515670776,0.9248157739639282,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,2,0,tubes/train/good/069.png,0,0,0,0,0.9580967426300049,0.9230154752731323,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,3,0,tubes/train/good/069.png,0,0,0,0,0.9595786333084106,0.9245318174362183,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,4,0,tubes/train/good/069.png,0,0,0,0,0.9602395296096802,0.9247314929962158,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,5,0,tubes/train/good/069.png,0,0,0,0,0.9596429467201233,0.9240880608558655,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,6,0,tubes/train/good/069.png,0,0,0,0,0.9593038558959961,0.9243128895759583,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,7,0,tubes/train/good/069.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,8,0,tubes/train/good/069.png,0,0,0,0,0.9601437449455261,0.9248160719871521,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,9,0,tubes/train/good/069.png,0,0,0,0,0.9588977098464966,0.9238659143447876,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,10,0,tubes/train/good/069.png,0,0,0,0,0.960247814655304,0.9249066114425659,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,11,0,tubes/train/good/069.png,0,0,0,0,0.9550551772117615,0.9204895496368408,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,12,0,tubes/train/good/069.png,0,0,0,0,0.9599534869194031,0.924526572227478,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,13,0,tubes/train/good/069.png,0,0,0,0,0.959270179271698,0.9237331748008728,256,205,0.2
tubes,2,1,tubes/train/good/105.png,nuisance,14,0,tubes/train/good/069.png,0,0,0,0,0.9580802917480469,0.9226047396659851,256,205,0.2
