dataset,seed,shot,category,sample_count,raw_visual_image_auroc,calibrated_visual_image_auroc,raw_text_image_auroc,calibrated_text_image_auroc,dynamic_image_auroc,dynamic_pixel_auroc,dynamic_pixel_ap,dynamic_aupro,dynamic_minus_raw_visual_image_auroc,calibration_loss_visual_image_auroc,calibration_loss_text_image_auroc,raw_visual_minus_raw_text_image_auroc,visual_calibration_high_saturation_fraction,visual_calibration_low_saturation_fraction,text_calibration_high_saturation_fraction,text_calibration_low_saturation_fraction,visual_calibrated_unique_fraction,text_calibrated_unique_fraction,raw_to_calibrated_visual_spearman,raw_to_calibrated_text_spearman,dynamic_to_raw_visual_spearman,mean_visual_weight,mean_visual_weight_normal,mean_visual_weight_anomaly,visual_weight_label_gap,visual_weight_at_upper_clip_fraction,visual_weight_at_lower_clip_fraction,mean_pixel_visual_weight,pixel_visual_weight_p10_sampled,pixel_visual_weight_p50_sampled,pixel_visual_weight_p90_sampled,route_visual_count,route_text_count,route_weighted_count
mvtec,1,1,metal_nut,115,1.0,0.6136363636363636,0.9574780058651026,0.8602150537634409,0.8836754643206256,0.8999298947141683,0.4382596102620448,0.9454798372707957,-0.1163245356793744,-0.38636363636363635,-0.09726295210166169,0.042521994134897434,1.0,0.0,0.4260869565217391,0.4260869565217391,0.05217391304347826,0.26956521739130435,0.3533440924373582,0.9459470122685134,0.3014221362346534,0.5204134746738102,0.5026262768290259,0.524621198895157,0.021994922066131073,0.0,0.0,0.5084420894010463,0.4731821745634079,0.49999967217445374,0.5074427902698517,6,0,109
mvtec,1,1,pill,167,0.9181669394435351,0.5,0.823786142935079,0.8295144571740316,0.8303327877795963,0.8902060070296687,0.2391516971192073,0.9112769107303792,-0.08783415166393882,-0.4181669394435351,0.005728314238952592,0.0943807965084561,1.0,0.0,1.0,0.0,0.005988023952095809,0.437125748502994,,0.9752620283766417,0.2185769272137004,0.5000289492978307,0.5000693568816552,0.500021498254005,-4.785862765022131e-05,0.0,0.0,0.40189307751120296,0.31935368180274964,0.43967418372631073,0.49999967217445374,0,0,167
mvtec,1,1,screw,160,0.9069481451117032,0.5,0.8425906948145113,0.8161508505841362,0.8161508505841362,0.9539426421899851,0.0568278036033618,0.8106628298231572,-0.09079729452756702,-0.4069481451117032,-0.026439844230375154,0.06435745029719186,1.0,0.0,0.0,0.5375,0.00625,0.7375,,0.9902519131603016,0.5366238840669788,0.5673481747508049,0.5135820391701489,0.5858726416315351,0.07229060246138619,0.0,0.0,0.49560073032885005,0.49917304515838623,0.49917447566986084,0.49999967217445374,29,0,131
mvtec,1,1,tile,117,1.0,0.5,1.0,0.9848484848484849,0.9848484848484848,0.9085254378580944,0.4759038409693389,0.9209089754856568,-0.015151515151515249,-0.5,-0.015151515151515138,0.0,1.0,0.0,0.7521367521367521,0.1452991452991453,0.008547008547008548,0.1794871794871795,,0.7843594644775462,0.759129964249972,0.5140068913117434,0.5496607964689081,0.5,-0.049660796468908086,0.0,0.0,0.5051386834035988,0.49999967217445374,0.49999967217445374,0.5,5,0,112
mvtec,1,1,toothbrush,42,0.9944444444444445,0.7083333333333333,0.9277777777777778,0.9277777777777778,0.9277777777777778,0.9260985025211486,0.1098844936334007,0.9883512229678804,-0.06666666666666665,-0.2861111111111112,0.0,0.06666666666666665,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.5625165997964795,1.0,0.5065229722064662,0.6166439326036544,0.7416020532449087,0.5666606843471527,-0.17494136889775602,0.0,0.0,0.26406130815122525,0.05000000074505806,0.05000000074505806,0.5518323719501496,16,0,26
mvtec,1,1,transistor,100,0.90625,0.5,0.8737499999999999,0.7645833333333334,0.7645833333333334,0.6055077267928303,0.0899780073404969,0.5224914214665133,-0.1416666666666666,-0.40625,-0.10916666666666652,0.032500000000000084,1.0,0.0,0.08,0.8,0.01,0.27,,0.8105033569141813,0.3417625573132902,0.5248454385995864,0.5057666252056757,0.5534636586904526,0.04769703348477683,0.0,0.0,0.5044152898088303,0.49999967217445374,0.49999967217445374,0.49999967217445374,7,0,93
mvtec,1,1,wood,79,0.9798245614035088,0.5,0.9921052631578947,0.9921052631578947,0.9921052631578948,0.93674054218554,0.2849392345242502,0.9779719478307358,0.012280701754386003,-0.4798245614035088,0.0,-0.012280701754385892,1.0,0.0,0.0,0.0759493670886076,0.012658227848101266,0.9873417721518988,,0.9999939142950167,0.5890736920367851,0.5363945168784902,0.5828444424428438,0.5216853737831115,-0.06115906865973231,0.0,0.0,0.5018505750890665,0.49999967217445374,0.49999967217445374,0.5,7,0,72
mvtec,1,1,zipper,151,0.9926470588235294,0.5,0.98109243697479,0.5,0.5,0.8988226099767879,0.1649955978125907,0.44589914234841,-0.49264705882352944,-0.49264705882352944,-0.48109243697479,0.011554621848739455,1.0,0.0,1.0,0.0,0.006622516556291391,0.006622516556291391,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.5010344471622881,0.49999967217445374,0.49999967217445374,0.5,0,0,151
mvtec,1,2,bottle,83,0.9936507936507937,0.5,0.9333333333333333,0.85,0.85,0.9271410682971566,0.6068836244253982,0.8654991589223039,-0.1436507936507937,-0.4936507936507937,-0.08333333333333337,0.060317460317460325,1.0,0.0,0.0,0.6024096385542169,0.012048192771084338,0.5662650602409639,,0.9547065905434605,0.4690207188666094,0.5908167462751089,0.5000013113021851,0.6196470430919102,0.11964573178972515,0.0,0.0,0.6364147648079388,0.09778765216469765,0.6712877154350281,0.949999988079071,21,0,62
mvtec,1,2,cable,150,0.9212893553223389,0.5,0.8809970014992504,0.5,0.5,0.8686972329062024,0.2228341162421148,0.7679817832527911,-0.4212893553223389,-0.4212893553223389,-0.3809970014992504,0.04029235382308849,1.0,0.0,0.0,1.0,0.006666666666666667,0.006666666666666667,,,,0.49999988079071045,0.49999988079071045,0.49999988079071045,0.0,0.0,0.0,0.5118362025947318,0.49999967217445374,0.49999967217445374,0.5000255763530731,0,0,150
mvtec,1,2,capsule,132,0.8041483845233347,0.7905863581970483,0.9026725169525329,0.9026725169525329,0.9026725169525328,0.9680677134917032,0.1985112613065891,0.9676151631550232,0.09852413242919811,-0.013562026326286447,0.0,-0.09852413242919822,1.0,0.0,0.03787878787878788,0.0,0.15151515151515152,1.0,0.6104571045328823,0.9999999999999998,0.5835442179355397,0.6313905774643926,0.8023570594580277,0.5953150812639009,-0.20704197819412684,0.0,0.0,0.18590119522686904,0.05000000074505806,0.05000000074505806,0.503685063123703,45,0,87
mvtec,1,2,carpet,117,0.9995987158908507,0.5,1.0,0.9821428571428572,0.9821428571428572,0.982709455554117,0.3299993404901879,0.9882706594145152,-0.01745585874799349,-0.4995987158908507,-0.017857142857142794,-0.00040128410914930246,1.0,0.0,1.0,0.0,0.008547008547008548,0.23076923076923078,,0.7381416275936946,0.7187120394776194,0.5000080812690605,0.5000337681600026,0.5,-3.3768160002556336e-05,0.0,0.0,0.5043650610502252,0.49999967217445374,0.4999999701976776,0.5000612735748291,0,0,117
mvtec,1,2,grid,78,0.9958228905597326,0.5,0.9908103592314119,0.5,0.5,0.9756682032453088,0.1596535292129356,0.9693298531917895,-0.4958228905597326,-0.4958228905597326,-0.4908103592314119,0.005012531328320691,1.0,0.0,1.0,0.0,0.01282051282051282,0.01282051282051282,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.5384227396088527,0.5080865085124969,0.5122761726379395,0.5654602348804474,0,0,78
mvtec,1,2,hazelnut,110,0.9989285714285714,0.5,0.9778571428571428,0.9778571428571428,0.9778571428571428,0.9724488281887248,0.3407347813741189,0.9839746103117112,-0.02107142857142863,-0.4989285714285714,0.0,0.02107142857142863,1.0,0.0,0.0,0.08181818181818182,0.00909090909090909,1.0,,0.9999999999999999,0.7841805107860154,0.6954210709441792,0.6298893347382546,0.7328677773475647,0.1029784426093101,0.0,0.0,0.4760367372593992,0.4364468455314636,0.43741412460803986,0.5120366990566254,67,0,43
mvtec,1,2,leather,124,1.0,0.5,0.9996603260869565,0.9996603260869565,0.9996603260869564,0.9883942395297556,0.2694828473532255,0.9937872893367748,-0.00033967391304357,-0.5,0.0,0.00033967391304345895,1.0,0.0,0.0,0.25,0.008064516129032258,0.8306451612903226,,0.997209324002369,0.6962435408854976,0.6208437661970815,0.5119421165436506,0.6587226008591445,0.14678048431549384,0.0,0.0,0.9146638360119436,0.9230126142501831,0.9251184165477753,0.9350369870662689,31,0,93
mvtec,1,2,metal_nut,115,0.9995112414467253,0.6136363636363636,0.9574780058651026,0.9574780058651026,0.9574780058651026,0.914496240195316,0.4966067047975315,0.944234990904512,-0.04203323558162275,-0.38587487781036167,0.0,0.04203323558162275,1.0,0.0,0.0,0.034782608695652174,0.05217391304347826,1.0,0.3533440924373582,1.0,0.3621557642231516,0.7697760022204855,0.5691024552692067,0.8172471638648741,0.2481447085956674,0.0,0.0,0.5154883945362928,0.46220586597919466,0.49999967217445374,0.5573222339153292,86,0,29
mvtec,1,2,pill,167,0.955810147299509,0.5,0.823786142935079,0.823786142935079,0.823786142935079,0.931005886146788,0.398887419677402,0.9418287057304078,-0.13202400436442996,-0.45581014729950897,0.0,0.13202400436442996,1.0,0.0,0.0,0.0,0.005988023952095809,1.0,,1.0,0.27574025786636713,0.7543609981051462,0.7800145516028771,0.749630555616203,-0.030383995986674184,0.0,0.0,0.7784099965121584,0.6875119686126709,0.7474214434623718,0.949999988079071,167,0,0
mvtec,1,2,screw,160,0.9130969460955114,0.5,0.8425906948145113,0.8425906948145113,0.8425906948145113,0.9779050900619684,0.1289043082117724,0.9423531007545802,-0.07050625128100008,-0.4130969460955114,0.0,0.07050625128100008,1.0,0.0,0.0,0.04375,0.00625,1.0,,1.0,0.5770303527481543,0.778052582219243,0.6676966984097551,0.8160743573132683,0.14837765890351318,0.0,0.0,0.6016732930608525,0.555740749835968,0.5614074170589447,0.8235975027084352,127,0,33
mvtec,1,2,tile,117,1.0,0.5,1.0,0.9848484848484849,0.9848484848484848,0.9432533932790172,0.5411818059822231,0.9397077611867768,-0.015151515151515249,-0.5,-0.015151515151515138,0.0,1.0,0.0,0.7521367521367521,0.15384615384615385,0.008547008547008548,0.1794871794871795,,0.7843594644775462,0.7597509099200942,0.5131427039448012,0.546596859440659,0.5,-0.046596859440659055,0.0,0.0,0.5354552625907772,0.5066686928272247,0.5107779204845428,0.566090852022171,4,0,113
mvtec,1,2,toothbrush,42,0.9972222222222222,0.5,0.9277777777777778,0.9277777777777778,0.9277777777777778,0.923114013936295,0.1036856955621003,0.9892997064885176,-0.06944444444444442,-0.49722222222222223,0.0,0.06944444444444442,1.0,0.0,0.0,0.0,0.023809523809523808,1.0,,1.0,0.49631310266591044,0.713104696500869,0.8049986958503723,0.6763470967610677,-0.12865159908930457,0.0,0.0,0.26588141914026625,0.05000000074505806,0.05000000074505806,0.5263808608055115,29,0,13
mvtec,1,2,transistor,100,0.9291666666666667,0.5,0.8737499999999999,0.8737499999999999,0.8737499999999999,0.738642444910776,0.1649345227245719,0.5703085959057528,-0.05541666666666678,-0.4291666666666667,0.0,0.05541666666666678,1.0,0.0,0.0,0.09,0.01,1.0,,0.9999999999999999,0.46109810981098104,0.6725564497709274,0.6079070528348287,0.7695305451750756,0.16162349234024687,0.0,0.0,0.9412892541796033,0.9487867832183838,0.949999988079071,0.949999988079071,52,0,48
mvtec,1,2,wood,79,0.987719298245614,0.5,0.9921052631578947,0.9921052631578947,0.9921052631578948,0.9753138955706244,0.6019787394262639,0.9651549704228516,0.004385964912280826,-0.487719298245614,0.0,-0.004385964912280715,1.0,0.0,0.0,0.0,0.012658227848101266,1.0,,1.0,0.6194498539435248,0.8104328150990643,0.7066153287887573,0.8433083524306615,0.13669302364190417,0.0,0.0,0.9245133910864846,0.949999988079071,0.949999988079071,0.949999988079071,69,0,10
mvtec,1,2,zipper,151,0.9915966386554622,0.5,0.98109243697479,0.5,0.5,0.9330701726061974,0.2191990100759479,0.8650904079766821,-0.4915966386554622,-0.4915966386554622,-0.48109243697479,0.010504201680672232,1.0,0.0,1.0,0.0,0.006622516556291391,0.006622516556291391,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.5105753353534032,0.49999967217445374,0.49999967217445374,0.5,0,0,151
mvtec,1,4,bottle,83,0.9984126984126984,0.525,0.9333333333333333,0.88015873015873,0.8857142857142856,0.927508279790046,0.5974767756416449,0.8541462111827466,-0.11269841269841285,-0.4734126984126984,-0.05317460317460332,0.06507936507936507,1.0,0.0,0.0,0.4939759036144578,0.024096385542168676,0.6144578313253012,0.1889822365046136,0.9680900115349043,0.5028547091490566,0.6070261310382061,0.5000588595867157,0.6409839949910603,0.1409251354043446,0.0,0.0,0.5283833041254677,0.08494140505790711,0.5311830639839172,0.8756948053836824,23,0,60
mvtec,1,4,cable,150,0.9289730134932533,0.5,0.8809970014992504,0.5380434782608696,0.5380434782608696,0.9078670954197806,0.3144726071763725,0.8673204100513898,-0.3909295352323837,-0.42897301349325334,-0.3429535232383808,0.04797601199400292,1.0,0.0,0.0,0.9866666666666667,0.006666666666666667,0.05333333333333334,,0.36547525054729996,0.1534995079397326,0.5002411421140035,0.49999988079071045,0.5003932416439056,0.00039336085319519043,0.0,0.0,0.5498096211352883,0.4994967430830002,0.5003913342952728,0.7272943675518037,0,0,150
mvtec,1,4,capsule,132,0.7949740725967291,0.6304347826086957,0.9026725169525329,0.9026725169525329,0.9026725169525328,0.9694389507710462,0.2113227355031283,0.9692452626488202,0.10769844435580367,-0.16453928998803347,0.0,-0.10769844435580378,1.0,0.0,0.0,0.0,0.03787878787878788,1.0,0.3609139138907921,0.9999999999999998,0.5568344873286616,0.6489462369319164,0.8103945903156115,0.6148791531904028,-0.1955154371252087,0.0,0.0,0.17704416477102092,0.05000000074505806,0.05000000074505806,0.5069971144199371,51,0,81
mvtec,1,4,carpet,117,1.0,0.5,1.0,0.5,0.5,0.9842245416401152,0.3535512672796115,0.9961147268960492,-0.5,-0.5,-0.5,0.0,1.0,0.0,1.0,0.0,0.008547008547008548,0.008547008547008548,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.5111905524814869,0.5024378716945648,0.503101110458374,0.5064935266971589,0,0,117
mvtec,1,4,grid,78,0.9983291562238931,0.5,0.9908103592314119,0.9690893901420217,0.9695071010860484,0.9764387090271348,0.1670295171572891,0.9685410403783258,-0.028822055137844638,-0.49832915622389307,-0.021720969089390252,0.007518796992481147,1.0,0.0,1.0,0.0,0.01282051282051282,0.2948717948717949,,0.8058857326003335,0.6783301623731235,0.5000336032647353,0.5001225045749119,0.5000008501504597,-0.00012165442445222219,0.0,0.0,0.5393462260129454,0.5096674740314484,0.5140257775783539,0.5650397121906281,0,0,78
mvtec,1,4,hazelnut,110,1.0,0.5,0.9778571428571428,0.9778571428571428,0.9778571428571428,0.9751134198384996,0.4022123576489759,0.9889688249889862,-0.022142857142857242,-0.5,0.0,0.022142857142857242,1.0,0.0,0.0,0.03636363636363636,0.00909090909090909,1.0,,0.9999999999999999,0.8253950364042106,0.7594924569129944,0.6622917160391808,0.8150357374123165,0.1527440213731357,0.0,0.0,0.430156333806031,0.2783991038799286,0.2886469066143036,0.63292356133461,90,0,20
mvtec,1,4,leather,124,1.0,0.5,0.9996603260869565,0.9996603260869565,0.9996603260869564,0.9835074696404328,0.1713113184192395,0.998421416737995,-0.00033967391304357,-0.5,0.0,0.00033967391304345895,1.0,0.0,0.0,0.18548387096774194,0.008064516129032258,1.0,,0.9999999999999998,0.7280692368214003,0.6658121198415756,0.5214177016168833,0.7160362653110338,0.19461856369415054,0.0,0.0,0.5382200128274771,0.524244874715805,0.5261500477790833,0.5368007123470306,93,0,31
mvtec,1,4,metal_nut,115,1.0,0.8181818181818181,0.9574780058651026,0.9574780058651026,0.9574780058651026,0.9318753196689016,0.6521826621936851,0.9011319373723192,-0.042521994134897434,-0.18181818181818188,0.0,0.042521994134897434,1.0,0.0,0.0,0.043478260869565216,0.11304347826086956,1.0,0.567943459109449,1.0,0.3569557326599858,0.7575455313143523,0.5593374642458829,0.8044334611585063,0.2450959969126234,0.0,0.0,0.6862898333066447,0.4436286360025406,0.6586304605007172,0.949999988079071,86,0,29
mvtec,1,4,pill,167,0.9519912711402073,0.5,0.823786142935079,0.823786142935079,0.823786142935079,0.931260280603302,0.3905307020970304,0.961103815832214,-0.1282051282051283,-0.4519912711402073,0.0,0.1282051282051283,1.0,0.0,0.0,0.0,0.005988023952095809,1.0,,1.0,0.32864821132262156,0.6420400057010308,0.6819583773612976,0.6346791712104851,-0.04727920615081249,0.0,0.0,0.48492592437681425,0.2744955003261566,0.3469194769859314,0.8154280900955201,61,0,106
mvtec,1,4,screw,160,0.9182209469153515,0.9074605451936872,0.8425906948145113,0.8425906948145112,0.8430006148800985,0.9792231000732412,0.1804611957150084,0.945631689378689,-0.07522033203525302,-0.010760401721664259,-1.1102230246251565e-16,0.07563025210084018,1.0,0.0,0.0,0.1125,0.38125,0.975,0.9033334753188039,0.9999853508829748,0.5636587366694011,0.7070190496742725,0.5857793361675449,0.7487907156723888,0.1630113795048439,0.0,0.0,0.29881776493402196,0.05000000074505806,0.05000000074505806,0.8714618742465974,105,0,55
mvtec,1,4,tile,117,1.0,0.5,1.0,1.0,1.0,0.9432628042122976,0.5413010093158952,0.9382730315675052,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.008547008547008548,1.0,,1.0,0.8299839649927316,0.6077947845825782,0.7763860875909979,0.5415624869721276,-0.2348236006188703,0.0,0.0,0.5430440155638087,0.5085296869277954,0.5155227482318878,0.587658703327179,31,0,86
mvtec,1,4,toothbrush,42,1.0,0.5,0.9277777777777778,0.9277777777777778,0.9277777777777778,0.9457018713644882,0.2695393526474456,0.9629055062501892,-0.07222222222222219,-0.5,0.0,0.07222222222222219,1.0,0.0,0.0,0.0,0.023809523809523808,1.0,,1.0,0.4575804229803096,0.7375713657765162,0.8188932836055756,0.7050425986448924,-0.11385068496068318,0.0,0.0,0.35284571305376905,0.05000000074505806,0.05000000074505806,0.949999988079071,35,0,7
mvtec,1,4,transistor,100,0.96875,0.5,0.8737499999999999,0.8737499999999999,0.8737499999999999,0.7386122397476357,0.156198784331991,0.6078065199640943,-0.09500000000000008,-0.46875,0.0,0.09500000000000008,1.0,0.0,0.0,0.23,0.01,1.0,,0.9999999999999999,0.5296009600960095,0.6460196644067764,0.5778920571009318,0.7482110753655433,0.1703190182646115,0.0,0.0,0.7891283533145951,0.7079302549362183,0.7527959644794464,0.949999988079071,42,0,58
mvtec,1,4,wood,79,0.9912280701754386,0.5,0.9921052631578947,0.9921052631578947,0.9921052631578948,0.9731601106094208,0.5119072190798648,0.9828382660682496,0.0008771929824562541,-0.49122807017543857,0.0,-0.0008771929824561431,1.0,0.0,0.0,0.0,0.012658227848101266,1.0,,1.0,0.626460564751704,0.797109136853037,0.7632076834377489,0.8078445971012116,0.044636913663462674,0.0,0.0,0.9132350456188005,0.949999988079071,0.949999988079071,0.949999988079071,77,0,2
mvtec,1,4,zipper,151,0.991859243697479,0.5,0.98109243697479,0.98109243697479,0.98109243697479,0.9569468483927308,0.2934175086523317,0.8958838084623175,-0.010766806722689037,-0.491859243697479,0.0,0.010766806722689037,1.0,0.0,0.0,0.0,0.006622516556291391,1.0,,0.9999999999999999,0.715475775531544,0.5257842355216575,0.539934428408742,0.5219791416360551,-0.017955286772686874,0.0,0.0,0.526957938691486,0.49999967217445374,0.49999967217445374,0.5415728092193604,0,0,151
mvtec,2,1,bottle,83,0.9984126984126984,0.5,0.9333333333333333,0.8174603174603174,0.8174603174603174,0.844064495391919,0.4141612737488993,0.7740296472733719,-0.18095238095238098,-0.4984126984126984,-0.1158730158730159,0.06507936507936507,1.0,0.0,0.03614457831325301,0.6867469879518072,0.012048192771084338,0.4939759036144578,,0.927903548647231,0.32519603645423195,0.551226737269436,0.49999988079071045,0.5674892313896663,0.06748935059895589,0.0,0.0,0.48815864363118816,0.4999115586280823,0.49999967217445374,0.5,12,0,71
mvtec,2,1,cable,150,0.9029235382308846,0.5,0.8809970014992504,0.5,0.5,0.88490575195802,0.2955685074173458,0.7359850384592668,-0.40292353823088456,-0.40292353823088456,-0.3809970014992504,0.02192653673163414,1.0,0.0,0.0,1.0,0.006666666666666667,0.006666666666666667,,,,0.49999988079071045,0.49999988079071045,0.49999988079071045,0.0,0.0,0.0,0.5161748778093115,0.49999967217445374,0.49999967217445374,0.5016484141349793,0,0,150
mvtec,2,1,capsule,132,0.8216992421220582,0.5,0.9026725169525329,0.7237734343837255,0.7237734343837255,0.961306750292417,0.1434045590365061,0.948785299862216,-0.0979258077383327,-0.32169924212205825,-0.17889908256880738,-0.08097327483047467,1.0,0.0,0.8787878787878788,0.06818181818181818,0.007575757575757576,0.11363636363636363,,0.6365253664759595,0.35685947771650617,0.501779289859714,0.5089957325354867,0.5002565542492298,-0.008739178286256921,0.0,0.0,0.19586663455595,0.05000000074505806,0.05000000074505806,0.49999967217445374,0,0,132
mvtec,2,1,carpet,117,1.0,0.5,1.0,0.5,0.5,0.9799886279080487,0.3176269060262169,0.9908462196910144,-0.5,-0.5,-0.5,0.0,1.0,0.0,1.0,0.0,0.008547008547008548,0.008547008547008548,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.503370630531367,0.49999967217445374,0.49999967217445374,0.49999967217445374,0,0,117
mvtec,2,1,grid,78,0.9941520467836258,0.5,0.9908103592314119,0.5,0.5,0.97030223799586,0.1380485115390398,0.953896743111794,-0.4941520467836258,-0.4941520467836258,-0.4908103592314119,0.003341687552213868,1.0,0.0,1.0,0.0,0.01282051282051282,0.01282051282051282,,,,0.5,0.5,0.5,0.0,0.0,0.0,0.5076068975232445,0.49999967217445374,0.49999967217445374,0.5000471413135529,0,0,78
mvtec,2,1,hazelnut,110,0.9432142857142858,0.5,0.9778571428571428,0.8642857142857143,0.8642857142857143,0.9695491071357716,0.2998844272617543,0.989589883486246,-0.07892857142857146,-0.4432142857142858,-0.11357142857142843,-0.034642857142856975,1.0,0.0,0.4,0.5454545454545454,0.00909090909090909,0.10909090909090909,,0.8910513198031375,0.6453424574409335,0.5067227195609699,0.49999988079071045,0.510564341715404,0.010564460924693542,0.0,0.0,0.3874523280062261,0.2501680552959442,0.30136382579803467,0.5194477140903474,2,0,108
mvtec,2,1,leather,124,1.0,0.5,0.9996603260869565,0.9996603260869565,0.9996603260869564,0.9720908199242484,0.1376072705668294,0.9901890319779488,-0.00033967391304357,-0.5,0.0,0.00033967391304345895,1.0,0.0,0.0,0.2661290322580645,0.008064516129032258,0.7580645161290323,,0.9921644238242163,0.6677086720926025,0.5562908375455488,0.5000015590339899,0.5758697170278301,0.07586815799384017,0.0,0.0,0.5013384746838174,0.49999967217445374,0.49999967217445374,0.49999967217445374,15,0,109
mvtec,2,1,metal_nut,115,0.9980449657869013,0.5,0.9574780058651026,0.9550342130987292,0.9550342130987292,0.8267133394724177,0.2861940303737577,0.0,-0.043010752688172116,-0.4980449657869013,-0.0024437927663734094,0.040566959921798706,1.0,0.0,0.16521739130434782,0.25217391304347825,0.008695652173913044,0.8869565217391304,,0.9991020192882947,0.33582590827973813,0.588080150148143,0.5180067853494124,0.6046566450467674,0.08664985969735506,0.0,0.0,0.5098504284930505,0.49999967217445374,0.49999967217445374,0.5,27,0,88
mvtec,2,1,pill,167,0.939443535188216,0.5,0.823786142935079,0.7819148936170213,0.7834151663938899,0.8577381095639535,0.2677059994362649,0.7758196237963036,-0.15602836879432613,-0.439443535188216,-0.041871249318057746,0.11565739225313698,1.0,0.0,1.0,0.0,0.005988023952095809,0.23353293413173654,,0.7620057794933603,0.37744521071795745,0.5000314384163497,0.5000650538847997,0.5000252398193306,-3.9814065469157e-05,0.0,0.0,0.486373220809246,0.4923003911972046,0.49236005544662476,0.49999967217445374,0,0,167
mvtec,2,1,screw,160,0.8905513424882149,0.5,0.8425906948145113,0.8153310104529616,0.8153310104529616,0.9592232482908304,0.0659966273531493,0.790989469065925,-0.07522033203525325,-0.3905513424882149,-0.027259684361549685,0.04796064767370356,1.0,0.0,0.125,0.45,0.00625,0.725,,0.9888188930408345,0.5486962644819257,0.5686108436435461,0.5222350678792814,0.5845890521001416,0.06235398422086014,0.0,0.0,0.4546270855241574,0.44337190985679625,0.44373783469200134,0.49999967217445374,29,0,131
mvtec,2,1,tile,117,0.998917748917749,0.5,1.0,1.0,1.0,0.9248640705944068,0.5019334341940684,0.93521232287111,0.0010822510822510178,-0.498917748917749,0.0,-0.0010822510822510178,1.0,0.0,0.717948717948718,0.27350427350427353,0.008547008547008548,0.02564102564102564,,0.7807160822238932,0.7747415815024674,0.5008977070832864,0.5031827796589244,0.5,-0.0031827796589244395,0.0,0.0,0.5075304664452074,0.49999967217445374,0.49999967217445374,0.5001816928386689,0,0,117
mvtec,2,1,toothbrush,42,0.9833333333333334,0.5,0.9277777777777778,0.8694444444444445,0.8694444444444445,0.9244723689898792,0.1345129202350972,0.9002956236885403,-0.11388888888888893,-0.4833333333333334,-0.05833333333333335,0.05555555555555558,1.0,0.0,0.30952380952380953,0.4523809523809524,0.023809523809523808,0.5,,0.9697223298292412,0.426243309302797,0.5282072793869745,0.5131447513898214,0.5342322905858358,0.02108753919601436,0.0,0.0,0.2543166272528402,0.05000000074505806,0.05000000074505806,0.5,4,0,38
mvtec,2,1,transistor,100,0.9099999999999999,0.5,0.8737499999999999,0.6187499999999999,0.6187499999999999,0.7482598521330501,0.1430144359878073,0.5195457809393886,-0.29125,-0.4099999999999999,-0.255,0.036250000000000004,1.0,0.0,0.05,0.92,0.01,0.12,,0.5431845956491173,0.3757551522556249,0.5080652570724488,0.5000000695387522,0.5201630383729935,0.02016296883424129,0.0,0.0,0.5119088135660652,0.49979954957962036,0.49999967217445374,0.5023622274398803,2,0,98
mvtec,2,1,wood,79,0.9850877192982457,0.5,0.9921052631578947,0.9921052631578947,0.9921052631578948,0.9419220560683528,0.3197654412183086,0.9705813626951488,0.007017543859649145,-0.4850877192982457,0.0,-0.007017543859649034,1.0,0.0,0.0,0.1518987341772152,0.012658227848101266,0.8734177215189873,,0.9986602515146027,0.5930047986050098,0.5857819228232661,0.5599081735861929,0.5939752767483394,0.03406710316214645,0.0,0.0,0.5027294863535523,0.49999967217445374,0.49999967217445374,0.5,7,0,72
mvtec,2,1,zipper,151,0.9897584033613446,0.5,0.98109243697479,0.5625,0.5625,0.9070875765637022,0.1711429364310054,0.860695285328383,-0.4272584033613446,-0.4897584033613446,-0.41859243697479,0.008665966386554591,1.0,0.0,1.0,0.0,0.006622516556291391,0.033112582781456956,,0.27818312085347613,0.23415032919832504,0.5000009615689713,0.5000045374035835,0.5,-4.537403583526611e-06,0.0,0.0,0.5028040270644756,0.49999967217445374,0.49999967217445374,0.5,0,0,151
mvtec,2,2,bottle,83,1.0,0.5,0.9333333333333333,0.8333333333333333,0.8333333333333333,0.9280638543100742,0.5664137878761216,0.8242289798065012,-0.16666666666666674,-0.5,-0.10000000000000009,0.06666666666666665,1.0,0.0,0.024096385542168676,0.6144578313253012,0.012048192771084338,0.5180722891566265,,0.9378262484539216,0.3755154598004844,0.5679365525762718,0.49999988079071045,0.5895037499685136,0.08950386917780317,0.0,0.0,0.4764432366958755,0.24096650034189226,0.5000360608100891,0.5330611169338226,18,0,65
mvtec,2,2,cable,150,0.9413418290854573,0.5,0.8809970014992504,0.5706521739130435,0.5706521739130435,0.9051554422044168,0.3708826180721641,0.8288723054297573,-0.3706896551724138,-0.44134182908545727,-0.31034482758620696,0.06034482758620685,1.0,0.0,0.0,0.98,0.006666666666666667,0.09333333333333334,,0.4879798777436574,0.24390067803663712,0.5004494798183441,0.49999988079071045,0.5007329226835914,0.0007330418928809257,0.0,0.0,0.7655676484491736,0.6477129220962524,0.7212171256542206,0.949999988079071,0,0,150
