category,query_index,query_rel,bank_index,bank_rel,strict_leave_image_memory,kind,seed,episode,method,mask_sha256,mask_positive_pixels,mask_area,mask_cache_verified,pixel_ap,raw_source,normalization_memory_only,normalization
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,2,8,raw_only64,645955e328cabb700169ef6fec830b9cb410eb9311aaa3eae213b4fb4ab01142,887,0.0008459091186523438,True,0.000540863368544753,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,thin_scratch,2,8,dino_full32,645955e328cabb700169ef6fec830b9cb410eb9311aaa3eae213b4fb4ab01142,887,0.0008459091186523438,True,0.2941792466552506,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,0,0,raw_hf_grad64,5faef645717327e99f9e20955451fafe07bca14b45c9450b5ced4e1986a299cc,7396,0.007053375244140625,True,0.00503678483967389,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,0,0,raw_only64,5faef645717327e99f9e20955451fafe07bca14b45c9450b5ced4e1986a299cc,7396,0.007053375244140625,True,0.004050487673973181,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,0,0,dino_full32,5faef645717327e99f9e20955451fafe07bca14b45c9450b5ced4e1986a299cc,7396,0.007053375244140625,True,0.32584925438751944,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,1,1,raw_hf_grad64,c979a93f3a765bed9c01df0bb39fe23e2fa15ffcc018866b24b19ab86337e6b5,5625,0.005364418029785156,True,0.006165536454899263,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,1,1,raw_only64,c979a93f3a765bed9c01df0bb39fe23e2fa15ffcc018866b24b19ab86337e6b5,5625,0.005364418029785156,True,0.004347464498861091,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,1,1,dino_full32,c979a93f3a765bed9c01df0bb39fe23e2fa15ffcc018866b24b19ab86337e6b5,5625,0.005364418029785156,True,0.9785945676984574,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,2,2,raw_hf_grad64,a0f7572d5133e1f19ecfe44338032848bdffa2ccdfea89e756f0c3b5024ce7fa,8649,0.008248329162597656,True,0.006290185994724848,support-rendered query image,True,"{'dim': 6, 'bank_cells': 4096, 'median_mean': 0.010160411708056927, 'scale_min': 0.0002603938337415457, 'scale_median': 0.00211702985689044, 'scale_max': 0.0034434704575687647}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,2,2,raw_only64,a0f7572d5133e1f19ecfe44338032848bdffa2ccdfea89e756f0c3b5024ce7fa,8649,0.008248329162597656,True,0.006389003411502609,support-rendered query image,True,"{'dim': 2, 'bank_cells': 4096, 'median_mean': 0.050320278853178024, 'scale_min': 0.0005702815251424909, 'scale_median': 0.03928627073764801, 'scale_max': 0.07800225913524628}"
metal_plate,1,metal_plate/train/good/012.png,0,metal_plate/train/good/029.png,True,cutpaste,2,2,dino_full32,a0f7572d5133e1f19ecfe44338032848bdffa2ccdfea89e756f0c3b5024ce7fa,8649,0.008248329162597656,True,0.611064891608393,support-rendered query image,True,"{'dim': 768, 'bank_cells': 1024, 'median_mean': -0.02430458925664425, 'scale_min': 0.09495089948177338, 'scale_median': 1.2373921871185303, 'scale_max': 8.077622413635254}"
