shot,category,temperature,decision_margin,image_weight_mean,image_weight_q10,image_weight_q50,image_weight_q90,pixel_weight_mean,image_pixel_weight_gap_mean,visual_count,text_count,weighted_count
4,pcb2,0.35,0.15,0.6929352257080782,0.5157900287302541,0.6874019604477251,0.8432401023720973,0.34983372418752023,0.34310150152055807,115,0,85
4,pcb2,0.5,0.05,0.6450777915814305,0.5110548948071594,0.6345069530299108,0.7645475954666215,0.3932055084169272,0.25187228316450316,143,0,57
4,pcb2,0.5,0.1,0.6450777915814305,0.5110548948071594,0.6345069530299108,0.7645475954666215,0.3932055084169272,0.25187228316450316,118,0,82
4,pcb2,0.5,0.15,0.6450777915814305,0.5110548948071594,0.6345069530299108,0.7645475954666215,0.3932055084169272,0.25187228316450316,97,0,103
4,pcb3,0.2,0.05,0.9499338328541806,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.30385085792396704,0.6460829749302135,201,0,0
4,pcb3,0.2,0.1,0.9499338328541806,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.30385085792396704,0.6460829749302135,201,0,0
4,pcb3,0.2,0.15,0.9499338328541806,0.9499999880790709,0.9499999880790709,0.9499999880790709,0.30385085792396704,0.6460829749302135,201,0,0
4,pcb3,0.35,0.05,0.843141520983716,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.3836527681320588,0.45948875285165713,201,0,0
4,pcb3,0.35,0.1,0.843141520983716,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.3836527681320588,0.45948875285165713,201,0,0
4,pcb3,0.35,0.15,0.843141520983716,0.8432401023720973,0.8432401023720973,0.8432401023720973,0.3836527681320588,0.45948875285165713,201,0,0
4,pcb3,0.5,0.05,0.764455713417492,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4177751986658971,0.3466805147515949,201,0,0
4,pcb3,0.5,0.1,0.764455713417492,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4177751986658971,0.3466805147515949,201,0,0
4,pcb3,0.5,0.15,0.764455713417492,0.7645475954666215,0.7645475954666215,0.7645475954666215,0.4177751986658971,0.3466805147515949,201,0,0
4,pcb4,0.2,0.05,0.7815477077047623,0.5475865602493286,0.8227826952934265,0.9499999880790709,0.2709370807653597,0.5106106269394025,178,0,23
4,pcb4,0.2,0.1,0.7815477077047623,0.5475865602493286,0.8227826952934265,0.9499999880790709,0.2709370807653597,0.5106106269394025,153,0,48
4,pcb4,0.2,0.15,0.7815477077047623,0.5475865602493286,0.8227826952934265,0.9499999880790709,0.2709370807653597,0.5106106269394025,140,0,61
4,pcb4,0.35,0.05,0.6996248688788889,0.5272478496837966,0.7062671960313522,0.8432401023720973,0.3622100591495379,0.33741480972935095,156,0,45
4,pcb4,0.35,0.1,0.6996248688788889,0.5272478496837966,0.7062671960313522,0.8432401023720973,0.3622100591495379,0.33741480972935095,137,0,64
4,pcb4,0.35,0.15,0.6996248688788889,0.5272478496837966,0.7062671960313522,0.8432401023720973,0.3622100591495379,0.33741480972935095,116,0,85
4,pcb4,0.5,0.05,0.6502377873657313,0.5190831358489947,0.6488814627301072,0.7645475954666215,0.40225558837241,0.24798219899332138,147,0,54
4,pcb4,0.5,0.1,0.6502377873657313,0.5190831358489947,0.6488814627301072,0.7645475954666215,0.40225558837241,0.24798219899332138,117,0,84
4,pcb4,0.5,0.15,0.6502377873657313,0.5190831358489947,0.6488814627301072,0.7645475954666215,0.40225558837241,0.24798219899332138,99,0,102
4,pipe_fryum,0.2,0.05,0.8023130679130555,0.624355262517929,0.8202757239341736,0.9499999880790709,0.2448221058652039,0.5574909620478515,147,0,3
4,pipe_fryum,0.2,0.1,0.8023130679130555,0.624355262517929,0.8202757239341736,0.9499999880790709,0.2448221058652039,0.5574909620478515,144,0,6
4,pipe_fryum,0.2,0.15,0.8023130679130555,0.624355262517929,0.8202757239341736,0.9499999880790709,0.2448221058652039,0.5574909620478515,127,0,23
4,pipe_fryum,0.35,0.05,0.707922867048485,0.5720767025390129,0.7042381324224937,0.8432401023720973,0.34410516896735055,0.36381769808113434,146,0,4
4,pipe_fryum,0.35,0.1,0.707922867048485,0.5720767025390129,0.7042381324224937,0.8432401023720973,0.34410516896735055,0.36381769808113434,116,0,34
4,pipe_fryum,0.35,0.15,0.707922867048485,0.5720767025390129,0.7042381324224937,0.8432401023720973,0.34410516896735055,0.36381769808113434,93,0,57
4,pipe_fryum,0.5,0.05,0.6547378306785977,0.5506334460563718,0.6473235645161592,0.7645475954666215,0.3889337903089953,0.26580404036960226,136,0,14
4,pipe_fryum,0.5,0.1,0.6547378306785977,0.5506334460563718,0.6473235645161592,0.7645475954666215,0.3889337903089953,0.26580404036960226,99,0,51
4,pipe_fryum,0.5,0.15,0.6547378306785977,0.5506334460563718,0.6473235645161592,0.7645475954666215,0.3889337903089953,0.26580404036960226,73,0,77
